thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_You.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
54,0,54,[np.float64(0.22833333333333333)],[np.float64(-0.3383333333333333)],[1],[0],[0],[2.4511226000031456],['target'],54,0,54,0,99.56476570002269,,,,,10,99.54923829995096,99.56476570002269,99.56476570002269,0.031012100051157176,102.00041920004878,[np.float64(0.22833333333333333)],[np.float64(-0.3383333333333333)],[1],[0],[0],[2.4511226000031456],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
55,0,55,[np.float64(-0.12666666666666668)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.9570965999737382],['target'],55,0,55,0,102.03088660002686,,,,,5,102.0113435999956,102.03088660002686,102.03088660002686,0.010703700012527406,103.96854150004219,[np.float64(-0.12666666666666668)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.9570965999737382],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
56,0,56,[np.float64(0.4766666666666667)],[np.float64(0.05333333333333334)],[1],[0],[0],[1.4953206999925897],['target'],56,0,56,0,104.01387200003956,,,,,5,103.98935429996345,104.01387200003956,104.01387200003956,0.02062969992402941,105.48481399996672,[np.float64(0.4766666666666667)],[np.float64(0.05333333333333334)],[1],[0],[0],[1.4953206999925897],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
57,0,57,[np.float64(-0.4116666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[2.3350324999773875],['target'],57,0,57,0,105.53075379994698,,,,,10,105.51592749997508,105.53075379994698,105.53075379994698,0.030939999967813492,107.85105559998192,[np.float64(-0.4116666666666667)],[np.float64(-0.06833333333333333)],[1],[0],[0],[2.3350324999773875],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
58,0,58,[np.float64(-0.18833333333333332)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.4101188000058755],['target'],58,0,58,0,107.89720400003716,,,,,10,107.87378869997337,107.89720400003716,107.89720400003716,0.02247470000293106,109.28399060002994,[np.float64(-0.18833333333333332)],[np.float64(0.17166666666666666)],[1],[0],[0],[1.4101188000058755],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
59,0,59,[np.float64(-0.265)],[np.float64(0.02)],[1],[0],[0],[1.8420619000680745],['target'],59,0,59,0,109.33003539999481,,,,,10,109.30879429995548,109.33003539999481,109.33003539999481,0.024545000051148236,111.15095419995487,[np.float64(-0.265)],[np.float64(0.02)],[1],[0],[0],[1.8420619000680745],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
60,0,60,[np.float64(0.25833333333333336)],[np.float64(-0.28)],[1],[0],[0],[1.8029193000402302],['target'],60,0,60,0,111.21324069995899,,,,,10,111.1805444000056,111.21324069995899,111.21324069995899,0.02935520000755787,112.98354609997477,[np.float64(0.25833333333333336)],[np.float64(-0.28)],[1],[0],[0],[1.8029193000402302],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
61,0,61,[np.float64(0.32)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.8540639000711963],['target'],61,0,61,0,113.01351700001396,,,,,5,112.99708450003527,113.01351700001396,113.01351700001396,0.013376099988818169,114.85110750002787,[np.float64(0.32)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.8540639000711963],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
62,0,62,[np.float64(-0.26)],[np.float64(-0.405)],[1],[0],[0],[1.93754940002691],['target'],62,0,62,0,114.91252989997156,,,,,5,114.87908490002155,114.91252989997156,114.91252989997156,0.027795600006356835,116.81672510004137,[np.float64(-0.26)],[np.float64(-0.405)],[1],[0],[0],[1.93754940002691],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
63,0,63,[np.float64(0.05333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.657821699976921],['target'],63,0,63,0,116.86283440003172,,,,,10,116.84084640000947,116.86283440003172,116.86283440003172,0.02390699996612966,118.49874629999977,[np.float64(0.05333333333333334)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.657821699976921],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
64,0,64,[np.float64(-0.13166666666666665)],[np.float64(0.345)],[1],[0],[0],[1.3772793000098318],['target'],64,0,64,0,118.54592840000987,,,,,10,118.52192890003789,118.54592840000987,118.54592840000987,0.02295590005815029,119.89931530004833,[np.float64(-0.13166666666666665)],[np.float64(0.345)],[1],[0],[0],[1.3772793000098318],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
65,0,65,[np.float64(-0.42333333333333334)],[np.float64(-0.055)],[1],[0],[0],[1.520108800032176],['target'],65,0,65,0,119.94557430001441,,,,,5,119.92815050005447,119.94557430001441,119.94557430001441,0.02858889999333769,121.44834740005899,[np.float64(-0.42333333333333334)],[np.float64(-0.055)],[1],[0],[0],[1.520108800032176],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
66,0,66,[np.float64(-0.11)],[np.float64(-0.14833333333333334)],[1],[0],[0],[1.510880299960263],['target'],66,0,66,0,121.49510870000813,,,,,5,121.471293300041,121.49510870000813,121.49510870000813,0.02261400001589209,122.98228160000872,[np.float64(-0.11)],[np.float64(-0.14833333333333334)],[1],[0],[0],[1.510880299960263],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
67,0,67,[np.float64(-0.31666666666666665)],[np.float64(-0.018333333333333333)],[1],[0],[0],[1.5497691000346094],['target'],67,0,67,0,123.01198519999161,,,,,5,122.99763320002239,123.01198519999161,123.01198519999161,0.015104499994777143,124.54749819997232,[np.float64(-0.31666666666666665)],[np.float64(-0.018333333333333333)],[1],[0],[0],[1.5497691000346094],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
68,0,68,[np.float64(0.48)],[np.float64(0.305)],[1],[0],[0],[1.453040499938652],['target'],68,0,68,0,124.57838500000071,,,,,5,124.56176309997682,124.57838500000071,124.57838500000071,0.01408880006056279,126.01489250001032,[np.float64(0.48)],[np.float64(0.305)],[1],[0],[0],[1.453040499938652],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
69,0,69,"[np.float64(0.29), np.float64(0.27)]","[np.float64(-0.305), np.float64(-0.285)]","[1, 1]","[0, 0]","[0, 0]","[1.8335258000297472, 3.0831556000048295]","[None, 'target']",69,0,69,0,126.04446280002594,,,,,5,126.03109720000066,126.04446280002594,126.04446280002594,0.01600559998769313,129.11434259999078,"[np.float64(0.29), np.float64(0.27)]","[np.float64(-0.305), np.float64(-0.285)]","[1, 1]","[0, 0]","[0, 0]","[1.8335258000297472, 3.0831556000048295]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
70,0,70,[np.float64(-0.045)],[np.float64(0.4116666666666667)],[1],[0],[0],[2.143016100046225],['target'],70,0,70,0,129.161121299956,,,,,10,129.13880269997753,129.161121299956,129.161121299956,0.02419770008418709,131.28191869996954,[np.float64(-0.045)],[np.float64(0.4116666666666667)],[1],[0],[0],[2.143016100046225],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
71,0,71,[np.float64(-0.38166666666666665)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.832579999929294],['target'],71,0,71,0,131.31071860005613,,,,,5,131.2987698999932,131.31071860005613,131.31071860005613,0.01660740002989769,133.13144380005542,[np.float64(-0.38166666666666665)],[np.float64(-0.25333333333333335)],[1],[0],[0],[1.832579999929294],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
72,0,72,"[np.float64(0.18833333333333332), np.float64(0.21333333333333335)]","[np.float64(0.47833333333333333), np.float64(0.4816666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9192422000924125, 3.184710400062613]","[None, 'target']",72,0,72,0,133.1609230999602,,,,,5,133.14522119995672,133.1609230999602,133.1609230999602,0.013556299963966012,136.33003640000243,"[np.float64(0.18833333333333332), np.float64(0.21333333333333335)]","[np.float64(0.47833333333333333), np.float64(0.4816666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.9192422000924125, 3.184710400062613]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
73,0,73,[np.float64(-0.135)],[np.float64(0.4216666666666667)],[1],[0],[0],[1.8389805000042543],['target'],73,0,73,0,136.3767741000047,,,,,10,136.3568158999551,136.3767741000047,136.3767741000047,0.026530100032687187,138.19588340003975,[np.float64(-0.135)],[np.float64(0.4216666666666667)],[1],[0],[0],[1.8389805000042543],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
74,0,74,[np.float64(-0.16833333333333333)],[np.float64(0.175)],[1],[0],[0],[1.5167279999004677],['target'],74,0,74,0,138.26035290001892,,,,,10,138.2299891000148,138.26035290001892,138.26035290001892,0.03393049992155284,139.74675900000148,[np.float64(-0.16833333333333333)],[np.float64(0.175)],[1],[0],[0],[1.5167279999004677],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
75,0,75,[np.float64(-0.15)],[np.float64(0.335)],[1],[0],[0],[1.2360234999796376],['target'],75,0,75,0,139.7758205999853,,,,,5,139.76088309998158,139.7758205999853,139.7758205999853,0.013950100052170455,140.99701149994507,[np.float64(-0.15)],[np.float64(0.335)],[1],[0],[0],[1.2360234999796376],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
76,0,76,[np.float64(-0.0033333333333333335)],[np.float64(0.08)],[1],[0],[0],[1.5337688000872731],['target'],76,0,76,0,141.026705199969,,,,,5,141.01228489994537,141.026705199969,141.026705199969,0.015048100030981004,142.546164499945,[np.float64(-0.0033333333333333335)],[np.float64(0.08)],[1],[0],[0],[1.5337688000872731],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
77,0,77,[np.float64(-0.3333333333333333)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.571486199973151],['target'],77,0,77,0,142.5925991999684,,,,,5,142.57337260001805,142.5925991999684,142.5925991999684,0.026998099987395108,144.1449050999945,[np.float64(-0.3333333333333333)],[np.float64(0.46166666666666667)],[1],[0],[0],[1.571486199973151],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
78,0,78,[np.float64(0.028333333333333332)],[np.float64(0.3383333333333333)],[1],[0],[0],[1.4821008000290021],['target'],78,0,78,0,144.25901859998703,,,,,10,144.22857519995887,144.25901859998703,144.25901859998703,0.08346720004919916,145.71076239994727,[np.float64(0.028333333333333332)],[np.float64(0.3383333333333333)],[1],[0],[0],[1.4821008000290021],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
79,0,79,[np.float64(0.13833333333333334)],[np.float64(0.4716666666666667)],[1],[0],[0],[1.3575714000035077],['target'],79,0,79,0,145.75896600005217,,,,,10,145.73727679997683,145.75896600005217,145.75896600005217,0.026283899904228747,147.0949517999543,[np.float64(0.13833333333333334)],[np.float64(0.4716666666666667)],[1],[0],[0],[1.3575714000035077],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
80,0,80,[np.float64(-0.285)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.4515897000674158],['target'],80,0,80,0,147.14187559997663,,,,,10,147.1262416000245,147.14187559997663,147.14187559997663,0.03101320005953312,148.5779281000141,[np.float64(-0.285)],[np.float64(0.38333333333333336)],[1],[0],[0],[1.4515897000674158],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
81,0,81,"[np.float64(0.013333333333333334), np.float64(0.02666666666666667)]","[np.float64(-0.24833333333333332), np.float64(-0.2783333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.7215910999802873, 2.8545196000486612]","[None, 'target']",81,0,81,0,148.62653949996457,,,,,10,148.60649070004,148.62653949996457,148.62653949996457,0.028367299935780466,151.46104119997472,"[np.float64(0.013333333333333334), np.float64(0.02666666666666667)]","[np.float64(-0.24833333333333332), np.float64(-0.2783333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.7215910999802873, 2.8545196000486612]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
82,0,82,[np.float64(-0.46166666666666667)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.4789177000056952],['target'],82,0,82,0,151.50784570001997,,,,,5,151.4832162000239,151.50784570001997,151.50784570001997,0.02193499996792525,153.96221449994482,[np.float64(-0.46166666666666667)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.4789177000056952],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
83,0,83,"[np.float64(0.12166666666666667), np.float64(0.145)]","[np.float64(0.36), np.float64(0.36833333333333335)]","[1, 1]","[0, 0]","[0, 0]","[1.3964048000052571, 2.4145713999168947]","[None, 'target']",83,0,83,0,153.99066470004618,,,,,5,153.98084930004552,153.99066470004618,153.99066470004618,0.018421499989926815,156.3955227000406,"[np.float64(0.12166666666666667), np.float64(0.145)]","[np.float64(0.36), np.float64(0.36833333333333335)]","[1, 1]","[0, 0]","[0, 0]","[1.3964048000052571, 2.4145713999168947]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
84,0,84,[np.float64(0.15166666666666667)],[np.float64(-0.04833333333333333)],[1],[0],[0],[1.8670303999679163],['target'],84,0,84,0,156.4578459999757,,,,,10,156.42816070001572,156.4578459999757,156.4578459999757,0.03239200008101761,158.29530510003679,[np.float64(0.15166666666666667)],[np.float64(-0.04833333333333333)],[1],[0],[0],[1.8670303999679163],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
85,0,85,[np.float64(0.23833333333333334)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.633142999955453],['target'],85,0,85,0,158.3569202000508,,,,,10,158.32787160004955,158.3569202000508,158.3569202000508,0.03228809998836368,159.96111020003445,[np.float64(0.23833333333333334)],[np.float64(-0.20833333333333334)],[1],[0],[0],[1.633142999955453],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
86,0,86,[np.float64(0.12166666666666667)],[np.float64(0.04)],[1],[0],[0],[1.2092414000071585],['target'],86,0,86,0,160.0071172999451,,,,,10,159.98411510000005,160.0071172999451,160.0071172999451,0.022794999997131526,161.19346610002685,[np.float64(0.12166666666666667)],[np.float64(0.04)],[1],[0],[0],[1.2092414000071585],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
87,0,87,"[np.float64(0.20333333333333334), np.float64(0.19166666666666668)]","[np.float64(0.24333333333333335), np.float64(0.24666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.783283600001596, 3.03327730007004]","[None, 'target']",87,0,87,0,161.2238698999863,,,,,5,161.2099990999559,161.2238698999863,161.2238698999863,0.01625610003247857,164.24336900003254,"[np.float64(0.20333333333333334), np.float64(0.19166666666666668)]","[np.float64(0.24333333333333335), np.float64(0.24666666666666667)]","[1, 1]","[0, 0]","[0, 0]","[1.783283600001596, 3.03327730007004]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
88,0,88,[np.float64(0.39166666666666666)],[np.float64(-0.03)],[1],[0],[0],[2.8612562998896465],['target'],88,0,88,0,164.30673910002224,,,,,10,164.28267940005753,164.30673910002224,164.30673910002224,0.03904609999153763,167.14401449996512,[np.float64(0.39166666666666666)],[np.float64(-0.03)],[1],[0],[0],[2.8612562998896465],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
89,0,89,[np.float64(0.37666666666666665)],[np.float64(0.33)],[1],[0],[0],[1.3497142000123858],['target'],89,0,89,0,167.17239349999,,,,,5,167.15822550002486,167.17239349999,167.17239349999,0.014018299989402294,168.50798630004283,[np.float64(0.37666666666666665)],[np.float64(0.33)],[1],[0],[0],[1.3497142000123858],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
90,0,90,[np.float64(0.44666666666666666)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.0354000000515953],['target'],90,0,90,0,168.5389519999735,,,,,5,168.5251887999475,168.5389519999735,168.5389519999735,0.017083199927583337,169.56070130004082,[np.float64(0.44666666666666666)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.0354000000515953],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
91,0,91,[np.float64(0.33)],[np.float64(0.4166666666666667)],[1],[0],[0],[1.5150970000540838],['target'],91,0,91,0,169.63856929994654,,,,,10,169.61219000001438,169.63856929994654,169.63856929994654,0.05119980010204017,171.12733130005654,[np.float64(0.33)],[np.float64(0.4166666666666667)],[1],[0],[0],[1.5150970000540838],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
92,0,92,"[np.float64(0.43333333333333335), np.float64(0.4766666666666667), np.float64(0.4583333333333333)]","[np.float64(0.0), np.float64(0.008333333333333333), np.float64(0.018333333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.685066599980928, 2.6834346000105143, 3.7174786999821663]","[None, None, 'target']",92,0,92,0,171.15512769995257,,,,,5,171.14123309997376,171.15512769995257,171.15512769995257,0.013707100064493716,174.85885099996813,"[np.float64(0.43333333333333335), np.float64(0.4766666666666667), np.float64(0.4583333333333333)]","[np.float64(0.0), np.float64(0.008333333333333333), np.float64(0.018333333333333333)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[1.685066599980928, 2.6834346000105143, 3.7174786999821663]","[None, None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
93,0,93,[np.float64(-0.47333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[2.0972134000621736],['target'],93,0,93,0,174.888030000031,,,,,5,174.87875519995578,174.888030000031,174.888030000031,0.019633600022643805,176.97609570005443,[np.float64(-0.47333333333333333)],[np.float64(0.32666666666666666)],[1],[0],[0],[2.0972134000621736],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
94,0,94,[np.float64(0.075)],[np.float64(0.051666666666666666)],[1],[0],[0],[1.8679147999500856],['target'],94,0,94,0,177.0383276999928,,,,,10,177.00601669994649,177.0383276999928,177.0383276999928,0.029692200012505054,178.87404669995885,[np.float64(0.075)],[np.float64(0.051666666666666666)],[1],[0],[0],[1.8679147999500856],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
95,0,95,[np.float64(-0.14333333333333334)],[np.float64(-0.28833333333333333)],[1],[0],[0],[1.6421960999723524],['target'],95,0,95,0,178.9210054000141,,,,,10,178.8986574000446,178.9210054000141,178.9210054000141,0.024405900039710104,180.54093530005775,[np.float64(-0.14333333333333334)],[np.float64(-0.28833333333333333)],[1],[0],[0],[1.6421960999723524],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
96,0,96,"[np.float64(-0.45666666666666667), np.float64(-0.48833333333333334)]","[np.float64(-0.12833333333333333), np.float64(-0.12833333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.369242800050415, 2.4361885000253096]","[None, 'target']",96,0,96,0,180.57107269996777,,,,,5,180.5553152000066,180.57107269996777,180.57107269996777,0.014169400092214346,182.99161899997853,"[np.float64(-0.45666666666666667), np.float64(-0.48833333333333334)]","[np.float64(-0.12833333333333333), np.float64(-0.12833333333333333)]","[1, 1]","[0, 0]","[0, 0]","[1.369242800050415, 2.4361885000253096]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
97,0,97,[np.float64(-0.3883333333333333)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.9973759000422433],['target'],97,0,97,0,183.0205280999653,,,,,5,183.00915169995278,183.0205280999653,183.0205280999653,0.017285099951550364,185.0066339999903,[np.float64(-0.3883333333333333)],[np.float64(-0.2733333333333333)],[1],[0],[0],[1.9973759000422433],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
98,0,98,"[np.float64(0.4266666666666667), np.float64(0.39)]","[np.float64(-0.375), np.float64(-0.37333333333333335)]","[1, 1]","[0, 0]","[0, 0]","[2.0246471000136808, 2.9588684999616817]","[None, 'target']",98,0,98,0,185.05388460005634,,,,,10,185.03173259994946,185.05388460005634,185.05388460005634,0.02486440003849566,187.99072590004653,"[np.float64(0.4266666666666667), np.float64(0.39)]","[np.float64(-0.375), np.float64(-0.37333333333333335)]","[1, 1]","[0, 0]","[0, 0]","[2.0246471000136808, 2.9588684999616817]","[None, 'target']",,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
99,0,99,[np.float64(-0.011666666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[2.3420672999927774],['target'],99,0,99,0,188.03645290003624,,,,,10,188.0154144000262,188.03645290003624,188.03645290003624,0.024377499939873815,190.35754770005587,[np.float64(-0.011666666666666667)],[np.float64(0.30833333333333335)],[1],[0],[0],[2.3420672999927774],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
100,0,100,[np.float64(-0.18166666666666667)],[np.float64(0.015)],[1],[0],[0],[1.4730777000077069],['target'],100,0,100,0,190.38644489995204,,,,,5,190.36739160004072,190.38644489995204,190.38644489995204,0.009678900009021163,191.84057410003152,[np.float64(-0.18166666666666667)],[np.float64(0.015)],[1],[0],[0],[1.4730777000077069],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
101,0,101,[np.float64(0.23833333333333334)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.7768109000753611],['target'],101,0,101,0,191.88644489995204,,,,,10,191.86339229997247,191.88644489995204,191.88644489995204,0.022619100054726005,193.64028900000267,[np.float64(0.23833333333333334)],[np.float64(0.4266666666666667)],[1],[0],[0],[1.7768109000753611],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
102,0,102,[np.float64(-0.07)],[np.float64(-0.11833333333333333)],[1],[0],[0],[1.6600254999939352],['target'],102,0,102,0,193.68593040003907,,,,,10,193.66195920004975,193.68593040003907,193.68593040003907,0.02145070000551641,195.3220620000502,[np.float64(-0.07)],[np.float64(-0.11833333333333333)],[1],[0],[0],[1.6600254999939352],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
103,0,103,[np.float64(-0.20666666666666667)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.756159899989143],['target'],103,0,103,0,195.35270609997679,,,,,5,195.33366300002672,195.35270609997679,195.35270609997679,0.011429399950429797,197.08991740003694,[np.float64(-0.20666666666666667)],[np.float64(0.35333333333333333)],[1],[0],[0],[1.756159899989143],['target'],,3,001,2025-09-29_15h36.13.779,Visual Search_3.0,,2025.1.1,59.37427822247842,2025-09-29 15h36.19.162260 +0530,
